917,886
920,891
921,895
920,898
918,892
923,891
916,876
472,727
466,717
474,710
478,703
482,697
490,689
498,681
506,676
508,670
513,667
885,140
891,137
898,136
912,125
915,119
921,117
919,117
921,112
923,111
920,109
915,117
932,520
705,535
687,536
670,539
665,537
652,544
651,543
653,542
664,539
664,540
659,540
651,542
648,544
651,541
654,540
653,539
80,108
78,114
78,113
78,111
83,108
84,101
82,109
1023,538
696,539
673,540
656,541
648,542
640,546
641,547
646,545
658,542
642,547
638,549
628,555
141,894
143,906
140,910
135,906
132,904
129,902
127,902
128,905
128,906
126,903
129,906
240,823
456,721
467,711
475,704
483,695
489,687
494,681
503,674
512,663
521,656
528,649
532,644
538,639
542,635
548,633
549,631
552,630
552,630
554,628
553,627
556,628
556,630
553,631
555,629
554,630
556,634
572,603
642,586
533,480
526,482
522,481
523,483
525,486
526,487
526,490
526,487
525,483
527,481
530,477
525,454
719,533
633,540
627,543
625,544
627,546
629,545
628,548
628,547
628,549
627,553
625,556
620,557
619,562
625,557
627,551
616,564
608,574
603,579
602,580
600,584
596,586
596,588
594,588
633,551
657,530
883,336
901,375
901,396
889,409
879,466
869,539
844,579
826,613
804,649
778,693
749,720
712,749
679,782
634,798
592,824
548,833
500,841
452,828
411,821
358,821
309,779
271,752
237,734
212,698
186,687
182,652
160,620
147,565
129,535
146,473
143,472
136,479
145,470
153,464
155,452
153,444
155,440
158,440
159,420
161,417
160,401
170,374
190,338
187,341
215,309
236,274
263,236
307,197
369,159
427,145
499,138
578,141
662,147
718,177
780,220
838,296
865,377
881,458
886,503
881,511
879,502
593,581
596,572
618,551
632,543
638,540
634,543
634,545
640,541
656,539
657,540
647,542
635,546
630,547
631,547
637,545
632,546
626,549
625,552
618,560
621,543
613,550
598,559
549,149
503,143
457,143
402,140
369,157
312,176
266,208
235,259
206,307
184,352
171,414
164,476
175,546
199,625
235,690
257,738
306,804
362,869
405,885
465,885
509,886
567,885
637,876
684,844
504,677
780,750
835,686
857,636
887,571
897,527
895,493
884,444
883,411
768,391
765,355
771,504
691,215
637,141
568,138
511,137
496,135
487,135
488,132
501,135
959,513
710,523
671,532
654,538
674,537
656,541
638,548
624,559
613,566
603,575
601,576
598,578
596,582
596,584
594,583
594,584
593,584
595,584
594,581
594,579
596,580
596,579
597,578
601,577
602,578
601,580
599,580
597,582
598,583
594,585
591,591
588,594
586,596
583,598
581,600
577,606
575,606
574,609
573,611
571,610
568,611
569,614
567,613
566,613
566,614
566,613
566,611
568,609
570,610
570,609
572,608
571,608
572,605
573,604
574,605
574,602
577,604
578,602
579,602
578,602
578,602
575,606
574,607
573,610
572,613
567,616
564,617
560,622
559,624
554,627
553,632
549,635
548,634
547,637
547,637
545,638
543,635
544,637
544,635
546,634
547,633
551,629
550,628
553,625
556,622
556,621
559,620
562,617
565,615
567,613
567,611
569,612
569,611
570,613
568,613
566,615
568,616
566,617
563,619
564,619
562,623
558,625
558,626
556,628
553,630
551,631
550,635
549,634
547,636
547,635
547,633
548,633
550,630
552,631
552,628
553,627
554,625
557,622
560,621
561,619
563,615
566,614
567,612
570,612
571,609
572,610
570,610
570,610
571,613
568,613
569,614
567,616
566,618
563,621
562,623
561,624
557,628
554,631
554,632
550,634
548,634
549,637
547,634
546,635
549,633
548,631
550,632
552,631
553,630
555,626
557,626
557,623
560,620
563,617
566,618
567,613
567,613
570,612
571,612
573,609
572,612
572,611
569,612
569,614
569,618
566,618
566,619
565,623
563,624
559,627
556,629
554,629
553,632
550,634
549,634
549,636
548,635
547,636
548,634
550,632
550,632
552,629
553,629
555,628
556,625
560,624
562,619
563,619
566,617
568,616
568,614
571,611
572,610
571,612
572,611
571,613
570,616
570,617
569,618
567,620
564,619
562,624
560,624
559,627
555,631
553,631
551,635
550,636
551,636
547,635
549,635
548,636
548,635
549,631
553,630
554,631
554,627
555,627
558,624
560,623
563,621
563,616
567,614
569,615
569,611
571,610
572,611
573,613
572,611
571,613
571,614
570,617
567,618
567,618
566,621
562,623
563,625
558,629
556,631
552,631
553,634
551,635
551,634
548,635
549,635
549,635
550,634
550,632
554,631
553,629
556,629
556,626
559,623
561,622
562,619
567,618
